id,keywords,price_php,price_min_php,price_max_php,category,unit,active,source,confidence,effective,pricing_basis,zero_price,market_source,source_url,review_status,needs_manual_validation,notes
reviewed_chicken_thigh,chicken thigh,195,195,195,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; whole chicken proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, whole chicken proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, whole chicken proxy"
reviewed_black_pepper,black pepper,650,450,900,Spices & Condiments,kg,true,reviewed_market,medium,2026-05-29,market_unit,false,"Non-DA audit estimate: Audit estimate for black pepper; recipes usually use grams/tsp, not kg quantities",https://www.dti.gov.ph/konsyumer/e-presyo/,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=Non-DA audit estimate: Audit estimate for black pepper, recipes usually use grams/tsp, not kg quantities; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Audit estimate for black pepper, recipes usually use grams/tsp, not kg quantities"
reviewed_pork_leg,pork leg,348,254,403,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; general pork proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, general pork proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, general pork proxy"
reviewed_okra,okra,70,56,84,Produce,kg,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_beef_short_ribs,beef short ribs,497,445,497,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; general beef proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, general beef proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, general beef proxy"
reviewed_beef_chuck,beef chuck,497,445,497,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; general beef proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, general beef proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, general beef proxy"
reviewed_chicken_broth,chicken broth,195,195,195,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; whole chicken proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, whole chicken proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, whole chicken proxy"
reviewed_pork_broth,pork broth,348,254,403,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; general pork proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, general pork proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, general pork proxy"
reviewed_shrimp_stock,shrimp stock,450,360,540,Meat/Seafood,kg,true,reviewed_market,low,2026-05-29,market_unit,false,PCOSina catalog fallback pending local validation,https://www.dti.gov.ph/konsyumer/e-presyo/,Needs local price validation before import,true,"source=reviewed_market; confidence=low; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=PCOSina catalog fallback pending local validation; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Needs local price validation before import; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=No exact DA-AMAS commodity match. Retained/calibrated from PCOSina current price rule as audit placeholder, validate against local store/public SRP before production import."
reviewed_pork_cubes,pork cubes,348,254,403,Meat/Seafood,kg,true,reviewed_market,medium,2026-05-18 to 2026-05-23,market_unit,false,DA proxy: DA-AMAS NCR weekly average retail price; general pork proxy,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA proxy: DA-AMAS NCR weekly average retail price, general pork proxy; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, general pork proxy"
reviewed_sized_ginger,sized ginger,172,172,172,Produce,kg,true,reviewed_market,high,2026-05-18 to 2026-05-23,market_unit,false,DA exact: DA-AMAS NCR weekly average retail price; local ginger,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready for base-price import,false,"source=reviewed_market; confidence=high; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA exact: DA-AMAS NCR weekly average retail price, local ginger; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready for base-price import; needs_manual_validation=No; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=DA-AMAS NCR weekly average retail price, local ginger"
reviewed_bay_leaf,bay leaf,650,350,950,Others,kg,true,reviewed_market,medium,2026-05-29,market_unit,false,"Non-DA audit estimate: Audit estimate for bay leaf; recipes usually use pieces/leaves, not kg quantities",https://www.dti.gov.ph/konsyumer/e-presyo/,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=medium; effective=2026-05-29; pricing_basis=market_unit; category_multiplier=none; market_source=Non-DA audit estimate: Audit estimate for bay leaf, recipes usually use pieces/leaves, not kg quantities; source_url=https://www.dti.gov.ph/konsyumer/e-presyo/; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Standard unit conversion only, validate if recipe uses unusual unit.; special_case=No special case beyond standard unit conversion.; reviewer_notes=Audit estimate for bay leaf, recipes usually use pieces/leaves, not kg quantities"
reviewed_bangus,bangus,229,229,249,Eggs & Dairy,kg,true,reviewed_market,high,2026-05-18 to 2026-05-23,market_unit,false,DA exact: DA-AMAS NCR weekly average retail price; medium to large bangus range,https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf,Ready with unit-conversion note; validate special cases,true,"source=reviewed_market; confidence=high; effective=2026-05-18 to 2026-05-23; pricing_basis=market_unit; category_multiplier=none; market_source=DA exact: DA-AMAS NCR weekly average retail price, medium to large bangus range; source_url=https://www.da.gov.ph/wp-content/uploads/2026/05/Weekly-Average-Prices-May-18-23-2026.pdf; review_status=Ready with unit-conversion note, validate special cases; needs_manual_validation=Yes; unit_note=Eggs may be sold per piece, dozen, or tray. Convert all to piece count for recipe costing.; special_case=Special case: egg tray/dozen/piece conversion must be normalized to piece count.; reviewer_notes=DA-AMAS NCR weekly average retail price, medium to large bangus range"
