recipe_id,calories,protein_grams,carbs_grams,fats_grams,fiber_grams,sodium_mg,sugar_grams,source,confidence,review_status,notes,draft_status,matched_ingredient_count,unmatched_ingredients,fdc_matches
ph_66,1145,86.7,22.8,80.3,5.3,887,13.1,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,11,1 cup fresh pepper leaves (no FDC match for pepper leaves) | 5 pieces dried bay leaves (ignored seasoning/water) | 4 to 6 pieces Thai chili pepper or siling labuyo (no FDC match for thai chili pepper or siling labuyo) | 1/4 teaspoon ground black pepper (no FDC match for pepper) | 8 quarts water for boiling pork (ignored seasoning/water),"3 lbs. pata pork hock, sliced => pata pork hock [1360.8g, FDC local:pork] | 1 lb. shrimp deveined => shrimp deveined [453.6g, FDC local:shrimp] | 1 Knorr Pork Cube => pork bouillon [100.0g, FDC local:broth] | 4 cups coconut milk => coconut milk [960.0g, FDC local:coconut milk] | 1 1/2 cups unripe jackfruit sliced => unripe jackfruit [210.0g, FDC local:jackfruit] | 1/2 cup mung beans => mung beans [70.0g, FDC local:mung beans] | 3 tablespoons bagoong alamang => shrimp paste [51.0g, FDC local:shrimp paste] | 1 tablespoon whole peppercorn => peppercorn [8.0g, FDC local:corn] | 1 medium onion chopped => onion [110.0g, FDC local:onion] | 4 cloves garlic chopped => garlic [12.0g, FDC local:garlic] | 4 tablespoons cooking oil => cooking oil [54.4g, FDC local:cooking oil]"
ph_67,407,65.5,7.4,13.4,1.1,985,3.1,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,5,1 lemon (no FDC match for lemon) | 2 1/2 tablespoons salt (no FDC match for salt) | 1/4 teaspoon ground black pepper (no FDC match for pepper) | 1 cup water (ignored seasoning/water) | 3/4 cups cooking oil (ignored frying oil reserve),"3 to 4 lbs. Tanigue Wahoo or Kingfish, sliced crosswise => tanigue wahoo or kingfish crosswise [1587.6g, FDC local:fish] | 3 medium onions sliced into rings => onions into rings [330.0g, FDC local:onion] | 6 tablespoons soy sauce => soy sauce [90.0g, FDC local:soy sauce] | 5 cloves garlic crushed => garlic [15.0g, FDC local:garlic] | 1 teaspoon granulated white sugar => granulated sugar [4.2g, FDC local:sugar]"
ph_68,1656,27.2,13.2,168.3,4.0,793,6.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,4 Jalapeno peppers sliced (no FDC match for jalapeno peppers) | Salt and ground black pepper to taste (ignored seasoning/water),"3 lbs. Pork belly sliced into cubes => pork belly into cubes [1360.8g, FDC local:pork belly] | 3 to 4 tablespoons spicy bagoong alamang => spicy shrimp paste [59.5g, FDC local:shrimp paste] | 4 cups coconut milk => coconut milk [960.0g, FDC local:coconut milk] | 2 thumbs ginger julienne => ginger julienne [30.0g, FDC local:ginger] | 1 medium yellow onion chopped => onion [110.0g, FDC local:onion] | 5 cloves garlic minced => garlic [15.0g, FDC local:garlic] | 4 tablespoons cooking oil => cooking oil [54.4g, FDC local:cooking oil]"
ph_69,528,32.9,16.1,39.7,4.9,671,8.7,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,11,1/2 lemon or 2 pieces calamansi (no FDC match for lemon or calamansi) | 1/4 cup chopped parsley (no FDC match for parsley) | 1 tablespoon curry powder (no FDC match for curry powder) | 1/2 teaspoon turmeric powder (no FDC match for turmeric powder) | 1/4 teaspoon ground black pepper (no FDC match for pepper) | 1/4 to 1/2 teaspoon cayenne pepper powder (no FDC match for cayenne pepper powder),"1 lb. shrimp deveined, head and shell removed => shrimp deveined and shell removed [453.6g, FDC local:shrimp] | 1 Knorr Shrimp Cube => knorr shrimp cube [20.0g, FDC local:shrimp] | 1 small red bell pepper chopped => bell pepper [120.0g, FDC local:bell pepper] | 1 small green bell pepper chopped => bell pepper [120.0g, FDC local:bell pepper] | 1 medium ripe tomato => tomato [120.0g, FDC local:tomato] | 2 cups coconut milk => coconut milk [480.0g, FDC local:coconut milk] | 1 thumb ginger minced => ginger [15.0g, FDC local:ginger] | 1 medium yellow onion minced => onion [110.0g, FDC local:onion] | 4 cloves garlic crushed and minced => garlic and [12.0g, FDC local:garlic] | 1 1/2 to 2 tablespoons pats fish sauce => pats fish sauce [26.2g, FDC local:fish sauce] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_70,708,20.1,18.8,64.4,4.5,76,7.3,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=3. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,6,3/4 cup ampalaya leaves optional (no FDC match for ampalaya leaves) | 3 pieces long green chili pepper (no FDC match for chili pepper) | 4 thai chili chopped (no FDC match for thai chili) | 1 1/2 teaspoon salt (no FDC match for salt) | 1/2 teaspoon ground black pepper (no FDC match for pepper) | 1 cup water (ignored seasoning/water),"2 salmon heads cut into half and cleaned => salmon [200.0g, FDC local:salmon] | 3 thumbs ginger sliced => ginger [45.0g, FDC local:ginger] | 8 tablespoons coconut vinegar => coconut vinegar [120.0g, FDC local:vinegar] | 2 cups coconut cream => coconut cream [480.0g, FDC local:coconut cream] | 1 small red onion optional => onion [110.0g, FDC local:onion] | 5 cloves garlic crushed => garlic [15.0g, FDC local:garlic]"
ph_72,694,70.6,10.9,38.9,0.3,171,8.2,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,1/2 cup lemongrass crushed and chopped (no FDC match for lemongrass and) | 1 teaspoon salt (ignored seasoning/water) | 1/2 cup margarine (no FDC match for margarine) | 1/2 teaspoons salt (no FDC match for salt),"2 lbs. boneless chicken breast sliced thinly => boneless chicken breast thinly [907.2g, FDC local:chicken] | 4 thumbs ginger crushed => ginger [60.0g, FDC local:ginger] | 5 tablespoons annatto oil => annatto oil [68.0g, FDC local:annatto oil] | 1/4 cup brown sugar => brown sugar [31.2g, FDC local:sugar] | 10 tablespoons coconut vinegar => coconut vinegar [150.0g, FDC local:vinegar] | 1/2 teaspoon crushed peppercorn => peppercorn [1.3g, FDC local:corn] | 4 tablespoons annatto oil => annatto oil [54.4g, FDC local:annatto oil]"
ph_73,1122,40.0,35.3,99.8,10.0,786,15.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,9,15 pieces snake beans cut into 2 inch pieces (no FDC match for snake beans) | 3 pieces long green chili pepper optional (no FDC match for chili pepper) | 1/4 teaspoon ground black pepper (no FDC match for pepper),"1 lb. Shrimp washed and deveined => shrimp washed and deveined [453.6g, FDC local:shrimp] | 1 Knorr Shrimp Cube => knorr shrimp cube [20.0g, FDC local:shrimp] | 2 cups cubed kalabasa squash => squash squash [280.0g, FDC local:squash] | 4 cups coconut milk => coconut milk [960.0g, FDC local:coconut milk] | 2 cups coconut cream => coconut cream [480.0g, FDC local:coconut cream] | 1 medium yellow onion => onion [110.0g, FDC local:onion] | 2 thumbs ginger cut into strips => ginger [30.0g, FDC local:ginger] | 5 cloves garlic crushed => garlic [15.0g, FDC local:garlic] | 2 tablespoons fish sauce => fish sauce [30.0g, FDC local:fish sauce]"
ph_75,598,48.5,16.1,36.3,2.9,1180,4.4,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,10,4 pieces dried bay leaves (ignored seasoning/water) | 1/2 lemon (no FDC match for lemon) | Salt and ground black pepper to taste (ignored seasoning/water),"1 1/2 lb. beef chuck cubed => beef chuck [680.4g, FDC local:beef] | 1 8 oz. can tomato sauce => . can tomato sauce [120.0g, FDC local:tomato] | 1 large baking potato cubed => baking potato [170.0g, FDC local:potato] | 1 lareg red bell pepper cut into squares => lareg bell pepper [120.0g, FDC local:bell pepper] | 1 medium ripe tomato cube => tomato cube [120.0g, FDC local:tomato] | 1 medium red onion chopped => onion [110.0g, FDC local:onion] | 4 cloves garlic chopped => garlic [12.0g, FDC local:garlic] | 4 tablespoons soy sauce => soy sauce [60.0g, FDC local:soy sauce] | 1 1/2 cups beef broth => beef broth [360.0g, FDC local:broth] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_76,1645,26.4,10.3,168.7,2.8,578,4.1,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,3 pieces dried bay leaves (ignored seasoning/water) | 1 1/2 cup water (no FDC match for water) | Salt to taste (ignored seasoning/water),"2 lbs. pork belly cubed => pork belly [907.2g, FDC local:pork belly] | 1/4 cup soy sauce => soy sauce [35.0g, FDC local:soy sauce] | 1/4 cup white vinegar => vinegar [35.0g, FDC local:vinegar] | 6 cloves garlic crushed => garlic [18.0g, FDC local:garlic] | 2 cups coconut cream => coconut cream [480.0g, FDC local:coconut cream] | 2 teaspoons whole peppercorn => peppercorn [5.3g, FDC local:corn] | 2 tablespoons cooking oil optional => cooking oil [27.2g, FDC local:cooking oil]"
ph_77,743,63.7,17.0,44.9,3.2,1162,4.9,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,11,2 ripe saba bananas sliced (no FDC match for saba bananas) | 14 ounces garbanzos (no FDC match for garbanzos) | 15 pieces long green beans (no FDC match for beans) | 1 Chinese sausage sliced (no FDC match for chinese sausage) | 1/4 teaspoon ground black pepper (no FDC match for pepper),"2 lbs. bulalo beef shank => bulalo beef shank [907.2g, FDC local:beef] | 1 large baking potato cubed => baking potato [170.0g, FDC local:potato] | 2 1/2 cups beef broth => beef broth [600.0g, FDC local:broth] | 8 oz. tomato sauce => tomato sauce [226.8g, FDC local:tomato] | 1 medium ripe tomato cubed => tomato [120.0g, FDC local:tomato] | 1 medium yellow onion chopped => onion [110.0g, FDC local:onion] | 5 cloves garlic crushed => garlic [15.0g, FDC local:garlic] | 1/2 head medium cabbage wedged => cabbage [50.0g, FDC local:cabbage] | 1 bunch baby bok choy => baby bok choy [150.0g, FDC local:bok choy] | 2 tablespoons fish sauce => fish sauce [30.0g, FDC local:fish sauce] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_79,435,9.3,14.5,39.5,5.2,676,4.5,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=6. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,3/4 cup ampalaya leaves (no FDC match for ampalaya leaves) | 4 pieces Thai chili pepper optional (no FDC match for thai chili pepper) | 1/2 teaspoon ground black pepper (no FDC match for pepper) | 4 to 6 cups water (no FDC match for water),"7 ounces mung beans soaked in 4 cups water overnight => mung beans soaked in water overnight [198.4g, FDC local:mung beans] | 1 Knorr Pork Cube => pork bouillon [100.0g, FDC local:broth] | 1/2 lb pork belly sliced into thin small pieces => pork belly into thin [226.8g, FDC local:pork belly] | 2 cups coconut milk => coconut milk [480.0g, FDC local:coconut milk] | 1 bunch fresh spinach => spinach [150.0g, FDC local:spinach] | 1 medium white onion chopped => onion [110.0g, FDC local:onion] | 5 cloves garlic minced => garlic [15.0g, FDC local:garlic] | 3 tablespoons fish sauce => fish sauce [45.0g, FDC local:fish sauce]"
ph_80,919,99.3,6.1,52.4,0.2,2293,2.8,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=5. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,3/4 cup water (ignored seasoning/water) | Salt to taste optional (ignored seasoning/water) | Marinade ingredients: (missing quantity),"2 lbs. chicken sliced into serving pieces => chicken into serving [907.2g, FDC local:chicken] | 4 boiled eggs => eggs [200.0g, FDC local:egg] | 5 bacon strips chopped => bacon strips [500.0g, FDC local:bacon] | 1 tablespoon brown sugar => brown sugar [12.5g, FDC local:sugar] | 5 cloves garlic crushed => garlic [15.0g, FDC local:garlic] | 1/4 cup soy sauce => soy sauce [35.0g, FDC local:soy sauce] | 1/2 cup white vinegar => vinegar [70.0g, FDC local:vinegar] | 1 tablespoon whole peppercorn => peppercorn [8.0g, FDC local:corn]"
ph_81,153,8.4,4.8,11.6,0.9,49,2.0,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,7,1 small ampalaya cored and sliced (no FDC match for ampalaya cored and) | 1/4 teaspoon salt (no FDC match for salt) | 1/4 teaspoon ground black pepper (no FDC match for pepper),"1 medium tomato chopped => tomato [120.0g, FDC local:tomato] | 1 small yellow onion chopped => onion [110.0g, FDC local:onion] | 3 cloves garlic crushed => garlic [9.0g, FDC local:garlic] | 1 egg => egg [50.0g, FDC local:egg] | 5 pieces medium shrimp shell removed => shrimp shell removed [100.0g, FDC local:shrimp] | 1/2 teaspoon garlic powder => garlic powder [1.3g, FDC local:garlic] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
ph_82,565,48.6,7.9,36.4,1.0,1460,1.8,local_reference_ingredient_sum_draft,api_estimate,pending_review,"Draft only: summed local reference ingredient profiles and divided by source_servings=4. Reviewer must verify ingredient matches, edible yield, oil absorption, and serving size before marking reviewed.",draft_partial_match,8,5 cups water (ignored seasoning/water) | 1 small green papaya wedged (no FDC match for papaya) | 5 pieces long green chili pepper optional (no FDC match for chili pepper) | 1/4 teaspoon ground black pepper (no FDC match for pepper),"1 1/2 lb. beef chuck paypay, cubed => beef chuck paypay [680.4g, FDC local:beef] | 3 cups beef broth => beef broth [720.0g, FDC local:broth] | 2 cups spinach or malunggay leaves => spinach or moringa leaves leaves [60.0g, FDC local:moringa leaves] | 1 medium yellow onion => onion [110.0g, FDC local:onion] | 3 cloves garlic chopped => garlic [9.0g, FDC local:garlic] | 3 thumbs ginger cut into strips => ginger [45.0g, FDC local:ginger] | 3 tablespoons fish sauce patis => fish sauce patis [45.0g, FDC local:fish sauce] | 3 tablespoons cooking oil => cooking oil [40.8g, FDC local:cooking oil]"
